id,quantity,country,cost
5281,26,United_Arab_Emirates,154000
5282,27,United_Arab_Emirates,164000
5283,28,United_Arab_Emirates,164000
5284,29,United_Arab_Emirates,164000
5285,30,United_Arab_Emirates,164000
5286,31,United_Arab_Emirates,200500
5287,32,United_Arab_Emirates,200500
5288,33,United_Arab_Emirates,200500
5289,34,United_Arab_Emirates,200500
5290,35,United_Arab_Emirates,200500
5291,36,United_Arab_Emirates,200500
5292,37,United_Arab_Emirates,235000
5293,38,United_Arab_Emirates,235000
5294,39,United_Arab_Emirates,235000
5295,40,United_Arab_Emirates,235000
5296,41,United_Arab_Emirates,235000
5297,42,United_Arab_Emirates,235000
5298,43,United_Arab_Emirates,235000
5299,44,United_Arab_Emirates,235000
5300,45,United_Arab_Emirates,235000
5301,46,United_Arab_Emirates,235000
5302,47,United_Arab_Emirates,235000
5303,48,United_Arab_Emirates,235000
5304,49,United_Arab_Emirates,267500
5305,50,United_Arab_Emirates,281500
5306,51,United_Arab_Emirates,281500
5307,52,United_Arab_Emirates,281500
5308,53,United_Arab_Emirates,281500
5309,54,United_Arab_Emirates,281500
5310,55,United_Arab_Emirates,281500
5311,56,United_Arab_Emirates,281500
5312,57,United_Arab_Emirates,281500
5313,58,United_Arab_Emirates,281500
5314,59,United_Arab_Emirates,281500
5315,60,United_Arab_Emirates,281500
5316,61,United_Arab_Emirates,281500
5317,62,United_Arab_Emirates,281500
5318,63,United_Arab_Emirates,281500
5319,64,United_Arab_Emirates,281500
5320,65,United_Arab_Emirates,281500
5321,66,United_Arab_Emirates,281500
5322,67,United_Arab_Emirates,281500
5323,68,United_Arab_Emirates,281500
5324,69,United_Arab_Emirates,281500
5325,70,United_Arab_Emirates,281500
5326,71,United_Arab_Emirates,281500
5327,72,United_Arab_Emirates,281500
5328,1,Uzbekistan,32500
5329,2,Uzbekistan,36500
5330,3,Uzbekistan,46500
5331,4,Uzbekistan,46500
5332,5,Uzbekistan,46500
5333,6,Uzbekistan,46500
5334,7,Uzbekistan,83000
5335,8,Uzbekistan,83000
5336,9,Uzbekistan,83000
5337,10,Uzbekistan,83000
5338,11,Uzbekistan,83000
5339,12,Uzbekistan,83000
5340,13,Uzbekistan,117500
5341,14,Uzbekistan,117500
5342,15,Uzbekistan,117500
5343,16,Uzbekistan,117500
5344,17,Uzbekistan,117500
5345,18,Uzbekistan,117500
5346,19,Uzbekistan,117500
5347,20,Uzbekistan,117500
5348,21,Uzbekistan,117500
5349,22,Uzbekistan,117500
5350,23,Uzbekistan,117500
5351,24,Uzbekistan,117500
5352,25,Uzbekistan,150000
5353,26,Uzbekistan,154000
5354,27,Uzbekistan,164000
5355,28,Uzbekistan,164000
5356,29,Uzbekistan,164000
5357,30,Uzbekistan,164000
5358,31,Uzbekistan,200500
5359,32,Uzbekistan,200500
5360,33,Uzbekistan,200500
5361,34,Uzbekistan,200500
5362,35,Uzbekistan,200500
5363,36,Uzbekistan,200500
5364,37,Uzbekistan,235000
5365,38,Uzbekistan,235000
5366,39,Uzbekistan,235000
5367,40,Uzbekistan,235000
5368,41,Uzbekistan,235000
5369,42,Uzbekistan,235000
5370,43,Uzbekistan,235000
5371,44,Uzbekistan,235000
5372,45,Uzbekistan,235000
5373,46,Uzbekistan,235000
5374,47,Uzbekistan,235000
5375,48,Uzbekistan,235000
5376,49,Uzbekistan,267500
5377,50,Uzbekistan,281500
5378,51,Uzbekistan,281500
5379,52,Uzbekistan,281500
5380,53,Uzbekistan,281500
5381,54,Uzbekistan,281500
5382,55,Uzbekistan,281500
5383,56,Uzbekistan,281500
5384,57,Uzbekistan,281500
5385,58,Uzbekistan,281500
5386,59,Uzbekistan,281500
5387,60,Uzbekistan,281500
5388,61,Uzbekistan,281500
5389,62,Uzbekistan,281500
5390,63,Uzbekistan,281500
5391,64,Uzbekistan,281500
5392,65,Uzbekistan,281500
5393,66,Uzbekistan,281500
5394,67,Uzbekistan,281500
5395,68,Uzbekistan,281500
5396,69,Uzbekistan,281500
5397,70,Uzbekistan,281500
5398,71,Uzbekistan,281500
5399,72,Uzbekistan,281500
5400,1,Algeria,36000
5401,2,Algeria,42000
5402,3,Algeria,56500
5403,4,Algeria,56500
5404,5,Algeria,56500
5405,6,Algeria,56500
5406,7,Algeria,123000
5407,8,Algeria,123000
5408,9,Algeria,123000
5409,10,Algeria,123000
5410,11,Algeria,123000
5411,12,Algeria,123000
5412,13,Algeria,176000
5413,14,Algeria,176000
5414,15,Algeria,176000
5415,16,Algeria,176000
5416,17,Algeria,176000
5417,18,Algeria,176000
5418,19,Algeria,176000
5419,20,Algeria,176000
5420,21,Algeria,176000
5421,22,Algeria,176000
5422,23,Algeria,176000
5423,24,Algeria,176000
5424,25,Algeria,212000
5425,26,Algeria,218000
5426,27,Algeria,232500
5427,28,Algeria,232500
5428,29,Algeria,232500
5429,30,Algeria,232500
5430,31,Algeria,299000
5431,32,Algeria,299000
5432,33,Algeria,299000
5433,34,Algeria,299000
5434,35,Algeria,299000
5435,36,Algeria,299000
5436,37,Algeria,352000
5437,38,Algeria,352000
5438,39,Algeria,352000
5439,40,Algeria,352000
5440,41,Algeria,352000
5441,42,Algeria,352000
5442,43,Algeria,352000
5443,44,Algeria,352000
5444,45,Algeria,352000
5445,46,Algeria,352000
5446,47,Algeria,352000
5447,48,Algeria,352000
5448,49,Algeria,388000
5449,50,Algeria,426500
5450,51,Algeria,426500
5451,52,Algeria,426500
5452,53,Algeria,426500
5453,54,Algeria,426500
5454,55,Algeria,426500
5455,56,Algeria,426500
5456,57,Algeria,426500
5457,58,Algeria,426500
5458,59,Algeria,426500
5459,60,Algeria,426500
5460,61,Algeria,426500
5461,62,Algeria,426500
5462,63,Algeria,426500
5463,64,Algeria,426500
5464,65,Algeria,426500
5465,66,Algeria,426500
5466,67,Algeria,426500
5467,68,Algeria,426500
5468,69,Algeria,426500
5469,70,Algeria,426500
5470,71,Algeria,426500
5471,72,Algeria,426500
5472,1,Antiless_Netherlands,36000
5473,2,Antiless_Netherlands,42000
5474,3,Antiless_Netherlands,56500
5475,4,Antiless_Netherlands,56500
5476,5,Antiless_Netherlands,56500
5477,6,Antiless_Netherlands,56500
5478,7,Antiless_Netherlands,123000
5479,8,Antiless_Netherlands,123000
5480,9,Antiless_Netherlands,123000
5481,10,Antiless_Netherlands,123000
5482,11,Antiless_Netherlands,123000
5483,12,Antiless_Netherlands,123000
5484,13,Antiless_Netherlands,176000
5485,14,Antiless_Netherlands,176000
5486,15,Antiless_Netherlands,176000
5487,16,Antiless_Netherlands,176000
5488,17,Antiless_Netherlands,176000
5489,18,Antiless_Netherlands,176000
5490,19,Antiless_Netherlands,176000
5491,20,Antiless_Netherlands,176000
5492,21,Antiless_Netherlands,176000
5493,22,Antiless_Netherlands,176000
5494,23,Antiless_Netherlands,176000
5495,24,Antiless_Netherlands,176000
5496,25,Antiless_Netherlands,212000
5497,26,Antiless_Netherlands,218000
5498,27,Antiless_Netherlands,232500
5499,28,Antiless_Netherlands,232500
5500,29,Antiless_Netherlands,232500
5501,30,Antiless_Netherlands,232500
5502,31,Antiless_Netherlands,299000
5503,32,Antiless_Netherlands,299000
5504,33,Antiless_Netherlands,299000
5505,34,Antiless_Netherlands,299000
5506,35,Antiless_Netherlands,299000
5507,36,Antiless_Netherlands,299000
5508,37,Antiless_Netherlands,352000
5509,38,Antiless_Netherlands,352000
5510,39,Antiless_Netherlands,352000
5511,40,Antiless_Netherlands,352000
5512,41,Antiless_Netherlands,352000
5513,42,Antiless_Netherlands,352000
5514,43,Antiless_Netherlands,352000
5515,44,Antiless_Netherlands,352000
5516,45,Antiless_Netherlands,352000
5517,46,Antiless_Netherlands,352000
5518,47,Antiless_Netherlands,352000
5519,48,Antiless_Netherlands,352000
5520,49,Antiless_Netherlands,388000
5521,50,Antiless_Netherlands,426500
5522,51,Antiless_Netherlands,426500
5523,52,Antiless_Netherlands,426500
5524,53,Antiless_Netherlands,426500
5525,54,Antiless_Netherlands,426500
5526,55,Antiless_Netherlands,426500
5527,56,Antiless_Netherlands,426500
5528,57,Antiless_Netherlands,426500
5529,58,Antiless_Netherlands,426500
5530,59,Antiless_Netherlands,426500
5531,60,Antiless_Netherlands,426500
5532,61,Antiless_Netherlands,426500
5533,62,Antiless_Netherlands,426500
5534,63,Antiless_Netherlands,426500
5535,64,Antiless_Netherlands,426500
5536,65,Antiless_Netherlands,426500
5537,66,Antiless_Netherlands,426500
5538,67,Antiless_Netherlands,426500
5539,68,Antiless_Netherlands,426500
5540,69,Antiless_Netherlands,426500
5541,70,Antiless_Netherlands,426500
5542,71,Antiless_Netherlands,426500
5543,72,Antiless_Netherlands,426500
5544,1,Argentina,36000
5545,2,Argentina,42000
5546,3,Argentina,56500
5547,4,Argentina,56500
5548,5,Argentina,56500
5549,6,Argentina,56500
5550,7,Argentina,123000
5551,8,Argentina,123000
5552,9,Argentina,123000
5553,10,Argentina,123000
5554,11,Argentina,123000
5555,12,Argentina,123000
5556,13,Argentina,176000
5557,14,Argentina,176000
5558,15,Argentina,176000
5559,16,Argentina,176000
5560,17,Argentina,176000
5561,18,Argentina,176000
5562,19,Argentina,176000
5563,20,Argentina,176000
5564,21,Argentina,176000
5565,22,Argentina,176000
5566,23,Argentina,176000
5567,24,Argentina,176000
5568,25,Argentina,212000
5569,26,Argentina,218000
5570,27,Argentina,232500
5571,28,Argentina,232500
5572,29,Argentina,232500
5573,30,Argentina,232500
5574,31,Argentina,299000
5575,32,Argentina,299000
5576,33,Argentina,299000
5577,34,Argentina,299000
5578,35,Argentina,299000
5579,36,Argentina,299000
5580,37,Argentina,352000
5581,38,Argentina,352000
5582,39,Argentina,352000
5583,40,Argentina,352000
5584,41,Argentina,352000
5585,42,Argentina,352000
5586,43,Argentina,352000
5587,44,Argentina,352000
5588,45,Argentina,352000
5589,46,Argentina,352000
5590,47,Argentina,352000
5591,48,Argentina,352000
5592,49,Argentina,388000
5593,50,Argentina,426500
5594,51,Argentina,426500
5595,52,Argentina,426500
5596,53,Argentina,426500
5597,54,Argentina,426500
5598,55,Argentina,426500
5599,56,Argentina,426500
5600,57,Argentina,426500
5601,58,Argentina,426500
5602,59,Argentina,426500
5603,60,Argentina,426500
5604,61,Argentina,426500
5605,62,Argentina,426500
5606,63,Argentina,426500
5607,64,Argentina,426500
5608,65,Argentina,426500
5609,66,Argentina,426500
5610,67,Argentina,426500
5611,68,Argentina,426500
5612,69,Argentina,426500
5613,70,Argentina,426500
5614,71,Argentina,426500
5615,72,Argentina,426500
5616,1,Botswana,36000
5617,2,Botswana,42000
5618,3,Botswana,56500
5619,4,Botswana,56500
5620,5,Botswana,56500
5621,6,Botswana,56500
5622,7,Botswana,123000
5623,8,Botswana,123000
5624,9,Botswana,123000
5625,10,Botswana,123000
5626,11,Botswana,123000
5627,12,Botswana,123000
5628,13,Botswana,176000
5629,14,Botswana,176000
5630,15,Botswana,176000
5631,16,Botswana,176000
5632,17,Botswana,176000
5633,18,Botswana,176000
5634,19,Botswana,176000
5635,20,Botswana,176000
5636,21,Botswana,176000
5637,22,Botswana,176000
5638,23,Botswana,176000
5639,24,Botswana,176000
5640,25,Botswana,212000
5641,26,Botswana,218000
5642,27,Botswana,232500
5643,28,Botswana,232500
5644,29,Botswana,232500
5645,30,Botswana,232500
5646,31,Botswana,299000
5647,32,Botswana,299000
5648,33,Botswana,299000
5649,34,Botswana,299000
5650,35,Botswana,299000
5651,36,Botswana,299000
5652,37,Botswana,352000
5653,38,Botswana,352000
5654,39,Botswana,352000
5655,40,Botswana,352000
5656,41,Botswana,352000
5657,42,Botswana,352000
5658,43,Botswana,352000
5659,44,Botswana,352000
5660,45,Botswana,352000
5661,46,Botswana,352000
5662,47,Botswana,352000
5663,48,Botswana,352000
5664,49,Botswana,388000
5665,50,Botswana,426500
5666,51,Botswana,426500
5667,52,Botswana,426500
5668,53,Botswana,426500
5669,54,Botswana,426500
5670,55,Botswana,426500
5671,56,Botswana,426500
5672,57,Botswana,426500
5673,58,Botswana,426500
5674,59,Botswana,426500
5675,60,Botswana,426500
5676,61,Botswana,426500
5677,62,Botswana,426500
5678,63,Botswana,426500
5679,64,Botswana,426500
5680,65,Botswana,426500
5681,66,Botswana,426500
5682,67,Botswana,426500
5683,68,Botswana,426500
5684,69,Botswana,426500
5685,70,Botswana,426500
5686,71,Botswana,426500
5687,72,Botswana,426500
5688,1,Cape_Verde,36000
5689,2,Cape_Verde,42000
5690,3,Cape_Verde,56500
5691,4,Cape_Verde,56500
5692,5,Cape_Verde,56500
5693,6,Cape_Verde,56500
5694,7,Cape_Verde,123000
5695,8,Cape_Verde,123000
5696,9,Cape_Verde,123000
5697,10,Cape_Verde,123000
5698,11,Cape_Verde,123000
5699,12,Cape_Verde,123000
5700,13,Cape_Verde,176000
5701,14,Cape_Verde,176000
5702,15,Cape_Verde,176000
5703,16,Cape_Verde,176000
5704,17,Cape_Verde,176000
5705,18,Cape_Verde,176000
5706,19,Cape_Verde,176000
5707,20,Cape_Verde,176000
5708,21,Cape_Verde,176000
5709,22,Cape_Verde,176000
5710,23,Cape_Verde,176000
5711,24,Cape_Verde,176000
5712,25,Cape_Verde,212000
5713,26,Cape_Verde,218000
5714,27,Cape_Verde,232500
5715,28,Cape_Verde,232500
5716,29,Cape_Verde,232500
5717,30,Cape_Verde,232500
5718,31,Cape_Verde,299000
5719,32,Cape_Verde,299000
5720,33,Cape_Verde,299000
5721,34,Cape_Verde,299000
5722,35,Cape_Verde,299000
5723,36,Cape_Verde,299000
5724,37,Cape_Verde,352000
5725,38,Cape_Verde,352000
5726,39,Cape_Verde,352000
5727,40,Cape_Verde,352000
5728,41,Cape_Verde,352000
5729,42,Cape_Verde,352000
5730,43,Cape_Verde,352000
5731,44,Cape_Verde,352000
5732,45,Cape_Verde,352000
5733,46,Cape_Verde,352000
5734,47,Cape_Verde,352000
5735,48,Cape_Verde,352000
5736,49,Cape_Verde,388000
5737,50,Cape_Verde,426500
5738,51,Cape_Verde,426500
5739,52,Cape_Verde,426500
5740,53,Cape_Verde,426500
5741,54,Cape_Verde,426500
5742,55,Cape_Verde,426500
5743,56,Cape_Verde,426500
5744,57,Cape_Verde,426500
5745,58,Cape_Verde,426500
5746,59,Cape_Verde,426500
5747,60,Cape_Verde,426500
5748,61,Cape_Verde,426500
5749,62,Cape_Verde,426500
5750,63,Cape_Verde,426500
5751,64,Cape_Verde,426500
5752,65,Cape_Verde,426500
5753,66,Cape_Verde,426500
5754,67,Cape_Verde,426500
5755,68,Cape_Verde,426500
5756,69,Cape_Verde,426500
5757,70,Cape_Verde,426500
5758,71,Cape_Verde,426500
5759,72,Cape_Verde,426500
5760,1,Chile,36000
5761,2,Chile,42000
5762,3,Chile,56500
5763,4,Chile,56500
5764,5,Chile,56500
5765,6,Chile,56500
5766,7,Chile,123000
5767,8,Chile,123000
5768,9,Chile,123000
5769,10,Chile,123000
5770,11,Chile,123000
5771,12,Chile,123000
5772,13,Chile,176000
5773,14,Chile,176000
5774,15,Chile,176000
5775,16,Chile,176000
5776,17,Chile,176000
5777,18,Chile,176000
5778,19,Chile,176000
5779,20,Chile,176000
5780,21,Chile,176000
5781,22,Chile,176000
5782,23,Chile,176000
5783,24,Chile,176000
5784,25,Chile,212000
5785,26,Chile,218000
5786,27,Chile,232500
5787,28,Chile,232500
5788,29,Chile,232500
5789,30,Chile,232500
5790,31,Chile,299000
5791,32,Chile,299000
5792,33,Chile,299000
5793,34,Chile,299000
5794,35,Chile,299000
5795,36,Chile,299000
5796,37,Chile,352000
5797,38,Chile,352000
5798,39,Chile,352000
5799,40,Chile,352000
5800,41,Chile,352000
5801,42,Chile,352000
5802,43,Chile,352000
5803,44,Chile,352000
5804,45,Chile,352000
5805,46,Chile,352000
5806,47,Chile,352000
5807,48,Chile,352000
5808,49,Chile,388000
5809,50,Chile,426500
5810,51,Chile,426500
5811,52,Chile,426500
5812,53,Chile,426500
5813,54,Chile,426500
5814,55,Chile,426500
5815,56,Chile,426500
5816,57,Chile,426500
5817,58,Chile,426500
5818,59,Chile,426500
5819,60,Chile,426500
5820,61,Chile,426500
5821,62,Chile,426500
5822,63,Chile,426500
5823,64,Chile,426500
5824,65,Chile,426500
5825,66,Chile,426500
5826,67,Chile,426500
5827,68,Chile,426500
5828,69,Chile,426500
5829,70,Chile,426500
5830,71,Chile,426500
5831,72,Chile,426500
5832,1,Costa_Rica,36000
5833,2,Costa_Rica,42000
5834,3,Costa_Rica,56500
5835,4,Costa_Rica,56500
5836,5,Costa_Rica,56500
5837,6,Costa_Rica,56500
5838,7,Costa_Rica,123000
5839,8,Costa_Rica,123000
5840,9,Costa_Rica,123000
5841,10,Costa_Rica,123000
5842,11,Costa_Rica,123000
5843,12,Costa_Rica,123000
5844,13,Costa_Rica,176000
5845,14,Costa_Rica,176000
5846,15,Costa_Rica,176000
5847,16,Costa_Rica,176000
5848,17,Costa_Rica,176000
5849,18,Costa_Rica,176000
5850,19,Costa_Rica,176000
5851,20,Costa_Rica,176000
5852,21,Costa_Rica,176000
5853,22,Costa_Rica,176000
5854,23,Costa_Rica,176000
5855,24,Costa_Rica,176000
5856,25,Costa_Rica,212000
5857,26,Costa_Rica,218000
5858,27,Costa_Rica,232500
5859,28,Costa_Rica,232500
5860,29,Costa_Rica,232500
5861,30,Costa_Rica,232500
5862,31,Costa_Rica,299000
5863,32,Costa_Rica,299000
5864,33,Costa_Rica,299000
5865,34,Costa_Rica,299000
5866,35,Costa_Rica,299000
5867,36,Costa_Rica,299000
5868,37,Costa_Rica,352000
5869,38,Costa_Rica,352000
5870,39,Costa_Rica,352000
5871,40,Costa_Rica,352000
5872,41,Costa_Rica,352000
5873,42,Costa_Rica,352000
5874,43,Costa_Rica,352000
5875,44,Costa_Rica,352000
5876,45,Costa_Rica,352000
5877,46,Costa_Rica,352000
5878,47,Costa_Rica,352000
5879,48,Costa_Rica,352000
5880,49,Costa_Rica,388000
5881,50,Costa_Rica,426500
5882,51,Costa_Rica,426500
5883,52,Costa_Rica,426500
5884,53,Costa_Rica,426500
5885,54,Costa_Rica,426500
5886,55,Costa_Rica,426500
5887,56,Costa_Rica,426500
5888,57,Costa_Rica,426500
5889,58,Costa_Rica,426500
5890,59,Costa_Rica,426500
5891,60,Costa_Rica,426500
5892,61,Costa_Rica,426500
5893,62,Costa_Rica,426500
5894,63,Costa_Rica,426500
5895,64,Costa_Rica,426500
5896,65,Costa_Rica,426500
5897,66,Costa_Rica,426500
5898,67,Costa_Rica,426500
5899,68,Costa_Rica,426500
5900,69,Costa_Rica,426500
5901,70,Costa_Rica,426500
5902,71,Costa_Rica,426500
5903,72,Costa_Rica,426500
5904,1,Cuba,36000
5905,2,Cuba,42000
5906,3,Cuba,56500
5907,4,Cuba,56500
5908,5,Cuba,56500
5909,6,Cuba,56500
5910,7,Cuba,123000
5911,8,Cuba,123000
5912,9,Cuba,123000
5913,10,Cuba,123000
5914,11,Cuba,123000
5915,12,Cuba,123000
5916,13,Cuba,176000
5917,14,Cuba,176000
5918,15,Cuba,176000
5919,16,Cuba,176000
5920,17,Cuba,176000
5921,18,Cuba,176000
5922,19,Cuba,176000
5923,20,Cuba,176000
5924,21,Cuba,176000
5925,22,Cuba,176000
5926,23,Cuba,176000
5927,24,Cuba,176000
5928,25,Cuba,212000
5929,26,Cuba,218000
5930,27,Cuba,232500
5931,28,Cuba,232500
5932,29,Cuba,232500
5933,30,Cuba,232500
5934,31,Cuba,299000
5935,32,Cuba,299000
5936,33,Cuba,299000
5937,34,Cuba,299000
5938,35,Cuba,299000
5939,36,Cuba,299000
5940,37,Cuba,352000
5941,38,Cuba,352000
5942,39,Cuba,352000
5943,40,Cuba,352000
5944,41,Cuba,352000
5945,42,Cuba,352000
5946,43,Cuba,352000
5947,44,Cuba,352000
5948,45,Cuba,352000
5949,46,Cuba,352000
5950,47,Cuba,352000
5951,48,Cuba,352000
5952,49,Cuba,388000
5953,50,Cuba,426500
5954,51,Cuba,426500
5955,52,Cuba,426500
5956,53,Cuba,426500
5957,54,Cuba,426500
5958,55,Cuba,426500
5959,56,Cuba,426500
5960,57,Cuba,426500
5961,58,Cuba,426500
5962,59,Cuba,426500
5963,60,Cuba,426500
5964,61,Cuba,426500
5965,62,Cuba,426500
5966,63,Cuba,426500
5967,64,Cuba,426500
5968,65,Cuba,426500
5969,66,Cuba,426500
5970,67,Cuba,426500
5971,68,Cuba,426500
5972,69,Cuba,426500
5973,70,Cuba,426500
5974,71,Cuba,426500
5975,72,Cuba,426500
5976,1,Djibouti,36000
5977,2,Djibouti,42000
5978,3,Djibouti,56500
5979,4,Djibouti,56500
5980,5,Djibouti,56500
5981,6,Djibouti,56500
5982,7,Djibouti,123000
5983,8,Djibouti,123000
5984,9,Djibouti,123000
5985,10,Djibouti,123000
5986,11,Djibouti,123000
5987,12,Djibouti,123000
5988,13,Djibouti,176000
5989,14,Djibouti,176000
5990,15,Djibouti,176000
5991,16,Djibouti,176000
5992,17,Djibouti,176000
5993,18,Djibouti,176000
5994,19,Djibouti,176000
5995,20,Djibouti,176000
5996,21,Djibouti,176000
5997,22,Djibouti,176000
5998,23,Djibouti,176000
5999,24,Djibouti,176000
6000,25,Djibouti,212000
6001,26,Djibouti,218000
6002,27,Djibouti,232500
6003,28,Djibouti,232500
6004,29,Djibouti,232500
6005,30,Djibouti,232500
6006,31,Djibouti,299000
6007,32,Djibouti,299000
6008,33,Djibouti,299000
6009,34,Djibouti,299000
6010,35,Djibouti,299000
6011,36,Djibouti,299000
6012,37,Djibouti,352000
6013,38,Djibouti,352000
6014,39,Djibouti,352000
6015,40,Djibouti,352000
6016,41,Djibouti,352000
6017,42,Djibouti,352000
6018,43,Djibouti,352000
6019,44,Djibouti,352000
6020,45,Djibouti,352000
6021,46,Djibouti,352000
6022,47,Djibouti,352000
6023,48,Djibouti,352000
6024,49,Djibouti,388000
6025,50,Djibouti,426500
6026,51,Djibouti,426500
6027,52,Djibouti,426500
6028,53,Djibouti,426500
6029,54,Djibouti,426500
6030,55,Djibouti,426500
6031,56,Djibouti,426500
6032,57,Djibouti,426500
6033,58,Djibouti,426500
6034,59,Djibouti,426500
6035,60,Djibouti,426500
6036,61,Djibouti,426500
6037,62,Djibouti,426500
6038,63,Djibouti,426500
6039,64,Djibouti,426500
6040,65,Djibouti,426500
6041,66,Djibouti,426500
6042,67,Djibouti,426500
6043,68,Djibouti,426500
6044,69,Djibouti,426500
6045,70,Djibouti,426500
6046,71,Djibouti,426500
6047,72,Djibouti,426500
6048,1,Dominican_Republic,36000
6049,2,Dominican_Republic,42000
6050,3,Dominican_Republic,56500
6051,4,Dominican_Republic,56500
6052,5,Dominican_Republic,56500
6053,6,Dominican_Republic,56500
6054,7,Dominican_Republic,123000
6055,8,Dominican_Republic,123000
6056,9,Dominican_Republic,123000
6057,10,Dominican_Republic,123000
6058,11,Dominican_Republic,123000
6059,12,Dominican_Republic,123000
6060,13,Dominican_Republic,176000
6061,14,Dominican_Republic,176000
6062,15,Dominican_Republic,176000
6063,16,Dominican_Republic,176000
6064,17,Dominican_Republic,176000
6065,18,Dominican_Republic,176000
6066,19,Dominican_Republic,176000
6067,20,Dominican_Republic,176000
6068,21,Dominican_Republic,176000
6069,22,Dominican_Republic,176000
6070,23,Dominican_Republic,176000
6071,24,Dominican_Republic,176000
6072,25,Dominican_Republic,212000
6073,26,Dominican_Republic,218000
6074,27,Dominican_Republic,232500
6075,28,Dominican_Republic,232500
6076,29,Dominican_Republic,232500
6077,30,Dominican_Republic,232500
6078,31,Dominican_Republic,299000
6079,32,Dominican_Republic,299000
6080,33,Dominican_Republic,299000
6081,34,Dominican_Republic,299000
6082,35,Dominican_Republic,299000
6083,36,Dominican_Republic,299000
6084,37,Dominican_Republic,352000
6085,38,Dominican_Republic,352000
6086,39,Dominican_Republic,352000
6087,40,Dominican_Republic,352000
6088,41,Dominican_Republic,352000
6089,42,Dominican_Republic,352000
6090,43,Dominican_Republic,352000
6091,44,Dominican_Republic,352000
6092,45,Dominican_Republic,352000
6093,46,Dominican_Republic,352000
6094,47,Dominican_Republic,352000
6095,48,Dominican_Republic,352000
6096,49,Dominican_Republic,388000
6097,50,Dominican_Republic,426500
6098,51,Dominican_Republic,426500
6099,52,Dominican_Republic,426500
6100,53,Dominican_Republic,426500
6101,54,Dominican_Republic,426500
6102,55,Dominican_Republic,426500
6103,56,Dominican_Republic,426500
6104,57,Dominican_Republic,426500
6105,58,Dominican_Republic,426500
6106,59,Dominican_Republic,426500
6107,60,Dominican_Republic,426500
6108,61,Dominican_Republic,426500
6109,62,Dominican_Republic,426500
6110,63,Dominican_Republic,426500
6111,64,Dominican_Republic,426500
6112,65,Dominican_Republic,426500
6113,66,Dominican_Republic,426500
6114,67,Dominican_Republic,426500
6115,68,Dominican_Republic,426500
6116,69,Dominican_Republic,426500
6117,70,Dominican_Republic,426500
6118,71,Dominican_Republic,426500
6119,72,Dominican_Republic,426500
6120,1,Ecuador,36000
6121,2,Ecuador,42000
6122,3,Ecuador,56500
6123,4,Ecuador,56500
6124,5,Ecuador,56500
6125,6,Ecuador,56500
6126,7,Ecuador,123000
6127,8,Ecuador,123000
6128,9,Ecuador,123000
6129,10,Ecuador,123000
6130,11,Ecuador,123000
6131,12,Ecuador,123000
6132,13,Ecuador,176000
6133,14,Ecuador,176000
6134,15,Ecuador,176000
6135,16,Ecuador,176000
6136,17,Ecuador,176000
6137,18,Ecuador,176000
6138,19,Ecuador,176000
6139,20,Ecuador,176000
6140,21,Ecuador,176000
6141,22,Ecuador,176000
6142,23,Ecuador,176000
6143,24,Ecuador,176000
6144,25,Ecuador,212000
6145,26,Ecuador,218000
6146,27,Ecuador,232500
6147,28,Ecuador,232500
6148,29,Ecuador,232500
6149,30,Ecuador,232500
6150,31,Ecuador,299000
6151,32,Ecuador,299000
6152,33,Ecuador,299000
6153,34,Ecuador,299000
6154,35,Ecuador,299000
6155,36,Ecuador,299000
6156,37,Ecuador,352000
6157,38,Ecuador,352000
6158,39,Ecuador,352000
6159,40,Ecuador,352000
6160,41,Ecuador,352000
6161,42,Ecuador,352000
6162,43,Ecuador,352000
6163,44,Ecuador,352000
6164,45,Ecuador,352000
6165,46,Ecuador,352000
6166,47,Ecuador,352000
6167,48,Ecuador,352000
6168,49,Ecuador,388000
6169,50,Ecuador,426500
6170,51,Ecuador,426500
6171,52,Ecuador,426500
6172,53,Ecuador,426500
6173,54,Ecuador,426500
6174,55,Ecuador,426500
6175,56,Ecuador,426500
6176,57,Ecuador,426500
6177,58,Ecuador,426500
6178,59,Ecuador,426500
6179,60,Ecuador,426500
6180,61,Ecuador,426500
6181,62,Ecuador,426500
6182,63,Ecuador,426500
6183,64,Ecuador,426500
6184,65,Ecuador,426500
6185,66,Ecuador,426500
6186,67,Ecuador,426500
6187,68,Ecuador,426500
6188,69,Ecuador,426500
6189,70,Ecuador,426500
6190,71,Ecuador,426500
6191,72,Ecuador,426500
6192,1,Egypt,36000
6193,2,Egypt,42000
6194,3,Egypt,56500
6195,4,Egypt,56500
6196,5,Egypt,56500
6197,6,Egypt,56500
6198,7,Egypt,123000
6199,8,Egypt,123000
6200,9,Egypt,123000
6201,10,Egypt,123000
6202,11,Egypt,123000
6203,12,Egypt,123000
6204,13,Egypt,176000
6205,14,Egypt,176000
6206,15,Egypt,176000
6207,16,Egypt,176000
6208,17,Egypt,176000
6209,18,Egypt,176000
6210,19,Egypt,176000
6211,20,Egypt,176000
6212,21,Egypt,176000
6213,22,Egypt,176000
6214,23,Egypt,176000
6215,24,Egypt,176000
6216,25,Egypt,212000
6217,26,Egypt,218000
6218,27,Egypt,232500
6219,28,Egypt,232500
6220,29,Egypt,232500
6221,30,Egypt,232500
6222,31,Egypt,299000
6223,32,Egypt,299000
